273342	67109	4	10
54899	54909	4	4
56975	56979	4	27
95174	95203	4	4
117542	180978	4	2
137533	128097	4	27
161355	286743	5	1
172158	172157	4	10
175916	216348	4	2
183542	168593	5	1
203066	183156	4	10
258967	158927	4	14
274026	264414	4	11
40613	40615	2	23
54146	114044	4	14
6448	142548	4	23
68462	68460	4	23
70056	70057	4	10
77089	229807	4	25
83229	111910	4	25
104051	104052	4	13
104117	104098	4	2
112264	123402	4	24
115502	115501	4	26
12031	13047	4	16
121213	117406	4	12
130273	242239	3	7
160468	158519	4	5
180549	180548	4	11
201369	201368	4	8
202821	235179	4	24
211103	1671	5	1
216374	216375	4	14
217303	263750	4	26
276981	276982	4	26
291737	159619	5	1
29776	29775	4	23
39129	39128	4	5
65722	105901	4	15
88634	88633	3	16
89299	89300	4	4
15189	15203	4	23
189939	189940	4	25
212374	212375	4	2
269407	112319	4	2
2849	2844	4	23
292774	137757	5	1
71001	70921	4	23
71456	132476	5	1
89290	89289	3	21
99772	82792	4	15
109867	109891	4	10
148052	153062	4	10
150722	162562	4	2
155935	157897	4	24
185544	272872	4	23
187970	56593	4	23
190898	190897	4	10
218906	78621	4	4
228127	224048	4	10
267793	267794	4	24
31937	31928	4	23
32140	31749	4	11
61599	4200	4	14
105175	114897	4	24
108976	93346	4	11
111457	111475	4	14
139471	139472	4	24
139546	256967	4	12
140340	117799	4	2
163645	207805	2	15
171179	92602	4	11
188519	188518	4	4
190842	215986	4	15
229209	215541	3	26
229669	106549	4	10
270659	290365	4	2
279321	279324	4	31
2810	17066	4	23
283357	251476	4	23
73425	296682	4	23
88255	88727	2	22
90732	90731	3	16
117694	122878	4	25
121689	121688	4	25
162342	152483	5	1
192940	256578	5	1
226765	226748	5	1
249834	249828	4	15
250878	250877	4	10
265582	128141	4	4
276711	276709	4	4
43893	43625	4	10
54887	54883	4	2
100409	156941	4	14
12431	18642	4	23
126307	126306	4	24
128827	137723	2	8
154835	238139	4	26
166538	211689	4	23
213048	213047	4	4
214621	214622	4	25
223437	223448	5	1
235366	235367	4	29
33228	33227	4	26
40307	40301	4	4
61965	61884	4	23
97882	97883	4	5
102479	189570	2	25
110496	110470	4	10
140773	140774	4	25
148992	148991	4	5
159828	161796	4	25
186893	263913	2	2
196067	196068	4	24
204180	202045	4	26
264171	187387	4	24
274701	277088	5	1
4579	2854	4	14
49705	49707	4	23
68720	157168	4	5
86156	86137	4	10
92807	92796	4	25
107007	98067	4	23
153832	153833	4	24
169598	112178	4	2
170538	106196	5	1
192287	170434	3	8
194779	2423	4	14
20107	20105	4	24
204472	212929	5	1
213719	296971	2	4
220585	220586	4	14
225718	225719	5	1
277469	277470	4	26
281412	280692	4	4
29075	29065	4	4
74844	74836	4	23
99794	220284	4	27
132678	230602	4	23
133843	133844	4	2
147040	147041	4	24
158863	80181	2	23
188444	189533	2	2
200992	192386	4	27
201015	258787	4	14
221555	221315	3	16
236530	296858	3	22
263326	263327	4	26
270029	82624	4	15
293861	293923	3	12
48028	48030	4	23
60387	60382	4	23
77143	67977	4	23
84097	84106	4	10
85056	85058	4	24
90825	90811	4	23
92538	92541	3	27
94829	119535	4	24
10990	8879	4	24
121990	121989	4	4
135403	88392	4	2
136866	72765	4	25
140779	233698	4	24
217020	274577	4	25
243830	233963	4	10
245383	241514	4	25
261687	261686	4	4
283904	283905	4	25
296598	284727	2	15
47894	47895	3	13
60048	60049	4	24
89996	166111	4	23
106104	216729	4	25
108989	109005	4	23
14147	296287	4	11
189263	188439	2	14
189269	189123	3	10
212607	212606	4	11
212617	262450	4	24
219588	221294	3	24
234805	234806	4	24
259960	259961	4	14
271318	271243	5	1
278351	131189	5	1
59514	59516	4	27
67399	212669	5	1
86056	86459	2	5
99694	99671	4	14
113203	113193	4	10
162885	157006	4	11
189113	189089	2	15
194759	135044	4	10
202214	185871	2	2
215150	215151	4	24
241633	241618	4	14
253613	104679	4	10
276441	263018	5	1
295679	295636	4	14
30973	67351	4	23
61653	143986	4	27
8360	8359	4	6
108478	108469	4	10
127800	293285	4	24
168829	179700	4	7
221528	57670	4	10
233490	233491	4	20
259781	179643	4	11
74039	74526	4	23
85515	116388	3	13
186648	209604	4	10
213582	213583	4	14
219861	219869	5	1
239138	99237	4	10
25686	21	2	23
259590	282578	4	26
66445	66461	4	24
106026	111841	4	5
127669	127668	4	4
176733	150624	3	2
18515	18533	4	6
204435	204434	4	21
281294	295349	2	4
43022	43090	4	24
46670	12231	2	15
67806	67820	3	10
74609	74605	4	3
89059	89057	4	26
108841	105233	4	5
121280	121279	4	4
149030	158964	4	25
157041	178976	4	25
177021	187065	4	23
196224	196225	4	27
215524	67340	4	4
239140	237546	4	2
260911	239169	5	1
266220	239191	2	14
279389	279388	4	10
57195	57212	4	2
85787	85779	4	10
11735	11721	4	14
11846	11845	4	23
12741	12740	4	27
152425	140557	4	14
155100	114256	4	13
165254	49140	4	4
175639	240225	5	1
189090	166984	2	13
189394	189510	3	13
234404	278757	4	24
251679	162929	4	10
266005	265882	5	1
280054	238409	4	15
286112	218867	4	5
35217	35223	4	2
37515	37514	4	25
4071	174230	4	23
81266	81280	4	14
87280	94509	4	23
100655	259925	4	24
100709	100716	4	25
111971	38365	4	14
157270	155296	2	22
188439	188444	2	9
191077	191076	4	18
193986	198476	4	14
196982	196981	4	10
207203	134415	4	4
21587	28924	4	15
270417	270416	4	5
30081	29885	4	23
33964	33962	4	26
34086	34085	4	11
66516	66556	4	24
80349	103194	4	23
85159	84993	2	13
88929	88933	4	27
98284	98287	3	13
106397	33120	4	10
111402	120915	5	1
12000	11619	4	11
122975	133223	4	11
142464	132589	4	24
183770	183769	4	10
203735	117769	4	10
215046	215045	4	10
248183	283192	4	4
31096	31090	4	25
61661	61693	4	24
73528	62683	4	23
91035	101379	4	14
115887	178082	4	15
146547	198701	4	15
148537	185826	4	25
155867	191025	4	14
165500	163587	4	2
167160	167159	4	4
189259	188819	2	27
193348	193347	4	4
199775	54295	5	1
200108	215209	4	25
205048	277835	5	1
21711	21684	4	3
217205	49456	4	25
222885	222887	4	2
235379	235380	4	25
288122	288103	4	14
39878	39881	4	2
45606	45595	4	24
51599	51603	4	23
101004	180898	4	14
148232	133304	3	21
162573	191125	4	10
175017	227410	3	11
19712	50687	4	24
230116	230115	4	14
242373	242381	4	24
243525	154815	5	1
25804	25803	4	24
290469	290468	4	4
4210	43554	2	15
48251	48248	4	12
54910	85910	4	25
7417	7414	4	10
100652	100598	4	24
104569	205054	4	14
158269	152286	4	2
179991	179992	4	25
193983	190885	4	4
198995	229773	4	25
262806	186335	4	2
264729	52506	4	4
50713	26342	4	26
71858	71844	4	25
7435	52348	4	25
87361	137687	4	27
117160	159532	4	2
117850	14047	4	13
1518	16732	4	26
152410	146160	2	25
195361	195360	4	5
198588	115830	4	23
209143	184446	4	4
220103	220107	5	1
242531	243434	4	14
282876	282667	4	10
295138	157217	4	7
37896	37892	4	24
55023	118860	4	14
80522	84906	4	24
85210	85204	4	2
93837	93836	3	13
102369	102382	4	23
123371	200599	4	24
126828	121969	5	1
127639	139360	5	1
175084	175085	4	24
225502	225503	4	25
231315	231316	4	25
249692	249693	4	25
255690	255689	4	16
255933	260550	4	2
281545	281720	5	1
285167	285178	5	1
294014	294016	5	1
32458	52559	4	23
37383	34544	4	23
64645	64650	4	24
71293	71285	4	14
106605	120701	4	10
135588	201673	4	24
168520	194512	4	25
172782	172780	4	23
223162	223161	4	23
223552	135564	4	23
232458	195607	4	11
282391	272074	4	4
28587	28602	4	10
295816	292219	3	27
39361	65245	2	10
48110	48105	4	24
51751	134259	4	25
67228	67289	4	10
74581	257258	4	24
98575	256779	4	12
101228	184267	5	1
119892	296335	4	24
145260	145201	3	23
145649	130432	4	12
14672	17504	4	4
215225	232176	4	23
22033	22030	4	14
242358	263957	5	1
86740	101959	4	23
95224	38685	4	14
103515	103535	4	10
110629	110630	4	27
129409	129408	4	14
1399	3286	5	1
19822	19823	4	4
208932	204760	4	25
214603	214604	4	24
249018	248973	4	2
255458	269075	4	24
27155	27157	2	16
63312	150279	4	10
92088	92087	4	24
113358	113365	4	24
138293	143357	4	23
142151	119693	3	27
193243	180470	4	25
239788	235561	4	14
263579	263578	4	4
26468	26469	4	6
282575	282596	3	15
85220	85219	4	5
87465	74519	4	23
116522	124718	2	23
118205	118221	4	14
121785	179839	4	25
134971	131637	4	2
156815	156816	4	25
17423	17812	4	23
191386	191389	4	27
215629	226258	5	1
239417	239416	4	10
240635	240634	4	10
267458	267459	4	24
279571	162159	4	27
31450	27056	4	13
4039	95388	4	23
79566	139219	4	14
84800	188777	5	1
88488	45849	4	23
94014	94005	4	14
108422	107924	4	10
126545	126627	5	1
14031	14029	4	23
153499	153500	4	24
15930	295204	5	1
178588	178589	4	25
17993	17989	4	24
192803	192802	4	5
241940	11691	4	23
246362	246363	4	23
280499	280498	4	4
294018	210595	4	24
43680	43642	4	14
55253	55249	4	25
102185	114530	4	14
132926	52642	4	23
135643	135644	4	25
181597	200416	2	8
182249	96686	4	10
198167	117862	4	10
214452	214477	4	13
220534	142559	5	1
226579	226623	4	2
284012	284011	4	10
50063	63964	4	23
103776	210695	5	1
141042	228448	4	4
150313	133060	4	13
156044	156045	4	24
168637	170733	3	16
17364	286829	4	2
17836	17087	2	14
180093	169230	4	25
184017	121258	2	15
215472	215437	3	15
236051	240798	4	24
291799	291805	4	24
30561	59569	4	14
38552	38558	4	25
78602	273573	4	24
8041	83	4	23
90671	260296	4	25
218768	130303	5	1
221345	81908	4	4
22457	4511	4	23
234992	246580	5	1
3384	3389	2	2
46110	46100	4	10
55881	142162	4	10
7876	3842	4	5
90486	90499	4	14
92344	92351	4	24
106512	193521	4	14
146572	162514	4	22
18116	21827	4	26
186719	186720	4	26
189052	112673	4	14
285421	285423	3	16
287721	287720	4	10
30591	30580	4	4
32284	32286	4	4
33680	275874	5	1
76171	76146	4	24
79913	79904	2	23
8434	9075	3	21
104804	104811	4	14
112606	112607	4	23
115923	161741	2	14
138007	138006	4	23
184888	176833	2	10
188467	189089	2	2
219938	243878	2	25
259769	259738	2	16
281183	281193	4	24
64766	139757	5	1
65013	55584	4	11
68005	67035	4	11
123960	161875	4	23
146101	164242	4	25
162387	164439	4	14
197513	197512	4	10
224723	224724	4	26
226117	181279	3	12
249220	279863	4	16
251106	251112	2	14
258530	259709	4	14
269976	273738	3	16
288000	287999	4	4
54522	103441	4	25
63420	63472	4	23
65912	65899	4	10
72778	87587	4	8
102730	95627	4	3
112993	73489	4	23
162144	162145	4	25
17207	17212	4	2
207204	230619	4	14
221733	209303	4	10
245598	183403	4	10
272382	272381	4	11
277046	240381	4	12
54051	237942	4	23
66321	39104	4	2
97851	97855	4	24
115100	115076	4	10
179956	233032	4	24
182436	217537	5	1
228161	228160	4	14
22825	22809	4	10
229163	75231	4	4
244868	244867	4	11
24640	24644	4	23
49875	49876	3	15
51154	51155	4	15
62842	3640	4	23
100352	87158	4	11
115828	115829	4	5
122399	119584	5	1
168146	181085	5	1
188608	189495	2	2
198722	198723	4	24
201400	233626	4	26
211960	166538	4	23
225656	279210	2	15
255606	255604	3	4
33604	83130	2	11
6854	8798	4	24
70289	70293	4	23
72643	72661	4	14
85792	108095	4	25
90827	144070	4	23
105080	248201	2	24
139322	139349	4	25
150101	239166	4	10
161315	136241	3	21
166549	166548	3	3
208022	210859	4	10
243030	253747	4	11
258375	102069	4	11
259044	259045	4	25
296479	15024	2	4
86039	31961	4	23
91890	91899	4	10
94862	94752	4	2
133586	257482	4	25
160364	78037	4	4
172261	174430	4	11
189090	188959	3	15
190088	105694	5	1
206671	65988	4	25
230115	230116	4	2
230797	230796	4	15
2353	16417	5	1
247026	247027	3	24
256182	256181	4	5
289417	290504	4	24
4773	117978	2	9
78436	181506	4	14
85019	85015	4	4
86992	23355	4	4
9909	90007	4	25
101700	101699	4	26
130927	128207	5	1
171445	171444	4	11
174636	174637	4	6
211757	166538	4	23
219198	216113	4	4
31934	31933	4	10
32024	32025	4	27
36719	34436	4	23
44506	182416	4	14
46912	46918	4	25
87430	87432	4	25
98038	65872	4	23
106528	60108	4	10
113292	115936	4	14
127619	182058	4	14
149872	290767	4	14
162843	147197	4	27
239757	28900	4	13
240798	236057	2	5
257611	226456	4	14
292034	67655	4	2
44924	44926	4	24
52877	138439	5	1
86728	86741	4	24
9184	15547	4	23
11722	95371	4	13
129188	129563	4	8
139683	221400	4	15
167579	167580	4	24
174478	97057	2	13
235611	138568	4	2
270239	270261	4	26
280	69	4	23
28145	7779	4	10
60672	60687	4	2
64077	205714	4	25
69727	69862	4	25
102924	102923	4	27
105028	285432	4	24
133835	224128	4	25
17071	163296	4	23
186431	154510	4	2
188622	189484	3	13
193103	197573	4	4
206677	210967	4	25
268776	273472	4	24
2878	2880	4	2
3069	193126	4	2
50519	43485	4	23
52110	52091	4	25
594	8149	5	1
103620	144389	2	5
115758	98356	4	2
123208	77444	4	10
131729	131728	4	4
147549	191047	4	31
164292	164291	4	14
242402	255034	4	5
253253	280735	2	13
263489	263465	4	10
7080	30452	4	25
73735	73448	4	23
91480	2948	4	14
112872	112876	4	24
160971	150125	3	26
179	66	4	3
189263	189501	2	14
201025	174667	4	25
229644	295669	4	27
231548	238597	4	24
257988	257983	5	1
35999	18924	4	23
43613	152616	4	14
60522	60523	4	12
114969	114970	4	5
189571	126196	2	13
206955	173169	4	10
230836	252984	5	1
250666	250530	4	15
274051	274049	5	1
280874	282099	4	4
30031	30032	3	9
58230	120884	2	30
58425	58356	4	24
73293	75989	4	11
7660	62984	4	4
9366	9367	4	23
107699	150116	4	24
108887	108886	3	12
148535	148536	4	27
223797	223781	3	21
237596	234608	5	1
239238	261101	5	1
281659	264944	4	14
287341	117503	4	22
76602	76601	4	11
84768	84783	4	23
89404	89407	4	10
157784	101885	4	10
164153	150372	4	24
184659	93023	4	4
214439	214476	3	22
240187	140224	5	1
262228	262151	4	10
277297	277296	4	2
34253	34255	4	5
36426	62631	4	23
93981	60462	4	10
100930	200771	4	4
126000	126002	4	23
127958	152660	4	24
134564	148230	4	8
163377	163376	4	11
164140	205776	4	27
19283	19284	5	1
198166	119142	4	25
209639	225582	4	2
218720	218719	4	10
228153	228154	5	1
22915	22920	4	25
230217	230198	4	4
23076	63307	2	5
246477	246475	5	1
248173	248174	4	25
267761	267864	4	24
274394	290320	4	26
39509	39512	4	10
100053	88341	4	2
141934	80366	4	23
145158	166538	4	23
156996	158987	4	10
163263	272891	4	2
17758	18060	4	23
219108	111504	4	10
251425	251426	4	24
32247	134482	4	14
35666	35665	4	23
36102	36026	4	3
8366	8451	3	9
90093	90091	4	23
106965	128634	4	12
112724	188470	2	15
131560	213812	4	14
142234	142233	4	10
148142	159911	3	22
169572	186709	5	1
188762	211789	4	23
203033	202612	4	24
203412	107682	4	4
212760	106188	5	1
237080	95650	4	23
253309	253308	4	2
261933	261935	4	25
29584	262438	4	28
62598	126739	4	23
83358	83366	4	14
90928	167306	4	10
12393	12392	2	15
141173	128923	4	4
182864	100605	4	5
205522	256201	4	24
216845	224057	4	14
255525	197965	4	5
274303	274316	4	2
44522	176785	4	14
67763	129528	4	24
69918	69925	4	10
71223	71224	4	23
107786	107802	4	17
111571	53733	4	2
141165	128656	5	1
179225	190990	4	25
246636	246644	5	1
254077	254078	4	25
293286	262731	3	14
42632	42664	4	4
76087	52619	2	13
83402	83413	4	4
97668	97685	4	14
100718	100705	4	24
101395	273353	2	21
162138	110649	4	4
177665	37508	2	26
189305	125921	4	24
214615	214616	4	24
250855	250856	4	25
283543	61630	4	10
3105	71	4	23
70065	260000	4	24
78839	75783	4	4
166880	236849	4	23
196435	181126	4	5
208958	217973	3	15
236812	166538	4	23
249923	249910	3	21
25148	25114	4	23
259410	259411	4	25
274866	78607	4	10
277820	235093	5	1
50331	65091	4	10
63679	63697	4	2
72633	72631	4	5
78	279	4	6
87538	273437	4	25
101573	135070	4	25
135707	256892	4	25
166538	212484	4	23
178727	187151	4	10
21397	75409	4	23
229517	296288	4	26
245163	251328	4	4
32133	210851	4	23
66609	6992	4	11
91730	228951	4	15
113108	113113	4	23
124610	240647	4	25
164182	288329	5	1
189136	189009	3	13
196574	192108	3	16
208015	197221	4	10
264516	264509	5	1
27028	28482	4	4
33161	33113	4	25
48583	48576	4	23
57883	111740	4	24
74652	74633	4	23
96002	211347	4	2
134078	146649	4	14
138351	138350	4	8
144859	144858	4	23
169350	169349	4	4
192317	14364	4	14
230635	200849	5	1
252824	265359	3	13
279874	275635	4	2
35594	35632	4	23
95244	55672	4	15
122220	122219	4	4
142705	142706	4	24
154454	253104	4	27
212431	112699	4	23
220729	118678	4	16
235763	235764	3	27
243926	283351	4	23
264571	264463	4	15
64945	95729	4	2
66	9871	4	6
69	2366	4	23
76674	105585	4	23
90632	90640	4	4
91443	127171	4	24
134885	134884	4	4
14215	14208	4	3
147744	157592	3	13
171749	184630	4	25
177047	124940	3	25
192068	114110	4	4
249973	249972	4	4
264870	263923	4	2
29099	29102	4	23
30816	30821	4	10
40952	40950	4	23
42248	42243	4	14
141707	186333	4	24
147550	160892	4	10
149110	151120	5	1
159332	294227	4	24
166538	212024	4	23
21667	287192	4	14
231956	96201	5	1
250138	288873	4	24
258639	148757	4	10
262175	262057	5	1
265261	239001	5	1
56486	57149	3	8
60096	182352	4	23
79877	79851	4	2
9253	44689	4	26
120084	238669	4	24
177398	189880	4	25
207285	207286	4	2
250168	250154	3	24
284881	284880	5	1
39278	64414	4	25
73875	47161	4	23
83955	83959	4	24
105936	251276	2	14
10646	19754	4	24
140285	121463	2	23
141455	120536	2	10
15924	15923	4	11
161170	57837	4	2
206457	204356	4	22
219379	219380	4	24
238830	294672	5	1
2736	600	5	1
296898	297029	4	24
54338	54351	4	24
61143	61154	4	14
68594	68619	4	24
91611	91613	4	23
9751	32376	4	26
106494	108440	4	31
123698	123697	4	4
136573	127184	4	14
138302	59846	2	21
16108	16107	4	23
165424	165423	4	4
19784	52330	4	23
210255	128849	4	4
211628	232648	5	1
213708	296971	2	10
221797	221798	4	23
257963	254659	5	1
295871	292049	4	4
296057	296408	5	1
108932	108928	4	4
115726	230372	4	2
14953	31024	4	3
169804	169805	4	24
198786	275450	4	25
206636	16431	5	1
249958	249959	5	1
263940	243814	4	4
266187	266724	4	2
282091	282092	4	27
38268	38267	4	23
46000	45995	4	24
57894	57993	4	2
79974	121068	4	23
90864	111332	3	15
93477	159339	4	14
112131	112136	4	4
139349	135971	2	13
158648	77096	4	23
182946	183429	4	10
183377	191050	4	5
188590	188984	4	4
189484	188439	2	14
194999	107920	4	22
231774	231775	4	25
246006	31867	4	10
248685	248717	4	2
66108	67838	3	22
82444	82442	4	11
8341	8462	2	2
91691	162322	4	10
126085	222705	4	13
13674	21926	4	25
145325	145399	5	1
149641	149642	4	25
210476	187802	4	4
225274	261270	4	24
271929	271924	3	9
286893	67551	4	10
49841	49844	4	24
8626	8628	4	23
134823	116458	4	2
15359	15363	4	3
17651	20813	4	5
184845	184846	4	24
192922	205589	4	2
19768	19761	4	23
198431	196170	3	8
126357	188827	2	21
187582	97243	4	10
210723	210722	4	4
211259	204851	4	24
21153	21150	4	10
219992	212961	5	1
26063	26064	2	9
261590	261591	4	24
281181	105813	4	13
296559	22823	2	14
32531	181204	4	15
41104	41103	4	26
61063	138310	4	12
111624	217434	4	10
122091	102870	4	4
150520	171192	4	24
179668	126869	5	1
192595	175757	4	10
202415	253000	4	25
210632	207087	3	25
225793	179876	4	4
240616	242929	4	27
46897	46902	4	24
93565	93566	4	25
95432	273312	4	25
102561	189533	2	15
108273	112294	2	10
13682	13683	4	23
145901	145902	4	24
156117	121146	4	4
184947	7946	4	17
190262	190263	4	24
193188	193189	4	2
224782	224815	5	1
243627	243629	3	14
247531	273085	4	24
249806	249820	5	1
249816	249817	5	1
27619	21774	4	23
33325	33326	4	25
5418	5419	4	23
58104	181521	4	12
7416	7415	4	5
9221	9223	4	23
94653	123493	5	1
12089	11771	4	14
136312	138015	4	24
165788	127163	4	10
173675	277164	4	24
240867	240866	4	5
280418	28641	2	22
286874	286873	4	5
45016	45918	4	14
66470	67803	3	2
8565	3317	5	1
92243	151923	4	25
10810	246226	4	25
132070	67995	5	1
14385	14386	4	25
1703	33106	4	25
171704	150469	3	12
17850	93908	3	13
178556	282982	4	24
197502	199683	3	21
233442	233441	4	11
236952	236951	4	5
251908	252280	3	22
289222	124052	4	2
292911	292910	4	2
30667	40500	4	23
47596	47604	3	15
57820	57826	4	2
7712	4782	4	5
93639	93657	4	24
140508	132108	4	25
15662	15709	4	23
215327	215326	4	5
220566	191656	4	5
229214	230749	3	12
28734	28737	4	2
63664	159331	4	25
71630	71635	4	24
79419	79328	4	23
82661	27514	4	21
86931	95023	4	25
87038	87037	4	12
9545	9538	4	23
100010	164877	4	27
10793	10990	4	15
134761	8702	4	13
155919	161784	4	2
163868	163869	4	25
176858	28929	2	13
178379	130790	4	10
183467	177151	3	26
186580	256730	4	25
189767	177927	4	25
211198	207569	4	10
251200	250860	4	10
3761	3767	4	2
51180	47878	2	5
5656	12145	4	23
84257	93804	4	26
9662	80933	4	23
134867	138819	4	10
136101	129224	4	4
152983	152982	4	4
166187	262313	3	16
170863	72097	4	23
194042	213822	4	4
214749	62939	4	11
240062	151445	4	11
253739	253738	4	5
42427	9306	5	1
68164	185406	5	1
90286	251767	4	4
96311	172544	4	27
122321	122322	4	25
125076	77668	4	10
125620	142224	4	10
13609	13608	4	23
139593	149734	5	1
158027	186659	4	5
177043	291903	5	1
180887	223936	4	27
185872	185871	4	10
213051	194279	4	26
254868	254290	4	4
255407	114114	4	13
4797	4769	4	23
48584	48573	4	25
60087	60092	4	24
65149	65113	4	24
81672	141136	4	24
92274	118404	4	24
101323	159061	5	1
109944	123036	4	26
11264	31359	4	23
142276	246346	4	23
157967	293628	5	1
171426	160192	4	2
17209	57106	4	23
180765	90714	4	23
227842	227841	4	10
260675	52041	4	10
293334	117928	4	10
3222	83	4	23
44930	44822	2	22
54002	54034	4	23
55390	108718	4	25
58155	49674	4	27
91937	91938	4	11
113803	181219	4	14
114703	114721	4	24
138549	127463	5	1
159367	131953	4	5
182554	167527	3	14
197172	210209	4	4
254108	254107	4	10
273440	5748	4	23
288957	288975	4	26
71242	71240	4	4
101682	106082	4	14
127369	126430	5	1
141853	141854	4	25
170782	183646	4	25
189681	189386	2	2
203288	250490	4	14
216209	216210	4	31
268894	249363	4	5
295653	239572	5	1
39671	38366	4	10
57801	57877	4	25
61298	61281	4	4
68362	171195	4	27
88934	94913	2	11
106093	134157	4	14
111897	111898	4	27
122935	231771	2	16
151667	93523	5	1
165102	165103	5	1
185990	170984	3	15
205200	205201	4	24
211236	211237	4	24
45553	26051	4	14
52071	51993	4	23
55337	15705	4	11
61161	150046	4	25
73643	145232	4	23
145879	145878	4	10
234411	235805	4	4
254499	276216	5	1
256159	93365	4	4
269467	269389	4	10
28581	28580	4	14
28861	28592	4	10
3029	225398	2	24
108226	94698	3	12
116744	135830	2	23
121435	120700	4	4
121844	76505	4	14
12553	26127	4	23
127404	255491	5	1
142005	76219	4	23
16500	16502	2	26
188259	188258	4	2
189102	188470	2	2
213191	213165	4	4
235520	235519	4	10
244872	17427	4	4
253016	131561	4	14
296941	261640	3	4
